Al Amal Station_Urban Station_RCRC AIR Quality Monitoring Network.,,,,,,,,,,,,,,,,,,,
Dates ,ADA_08 - 08_AP mbar      ,ADA_08 - 08_AT degreC    ,ADA_08 - 08_BENZ ppb       ,ADA_08 - 08_CO ppm       ,ADA_08 - 08_EBEN ppb       ,ADA_08 - 08_MPXY ppb       ,ADA_08 - 08_NO ppb       ,ADA_08 - 08_NO2 ppb       ,ADA_08 - 08_NOX ppb       ,ADA_08 - 08_03 ppb       ,ADA_08 - 08_OXYL ppb       ,ADA_08 - 08_PM10 ug/m3     ,ADA_08 - 08_PM25 ug/m3     ,ADA_08 - 08_RH %         ,ADA_08 - 08_SO2 ppb       ,ADA_08 - 08_SR W/m2      ,ADA_08 - 08_TOLU ppb       ,ADA_08 - 08_WD degre     ,ADA_08 - 08_WS m/s       
17/11/2024 14:00,977.6,30.11,1.55,0.18,0.88,2.92,10.7,18.2,29,49.02,1.03,49.3,23.2,14.61,2,704.7,6.76,215.4,0.54
17/11/2024 15:00,977.2,30.14,1.43,0.21,1.26,4.16,2.6,11.5,14.1,52.56,1.39,52.2,26,14.46,1.8,529.3,8.06,197.6,0.67
17/11/2024 16:00,977.1,29.97,1.24,0.25,1.02,3.44,1.7,11.2,12.9,53.39,1.16,34.7,22.9,14.24,2,299.3,6.62,162.1,0.45
17/11/2024 17:00,977.3,27.89,1.13,0.27,0.51,1.57,1.2,16,17.2,46.8,0.55,38.1,20.7,16.59,1.9,45.9,4.88,181.6,0.28
17/11/2024 18:00,977.5,26.6,2.2,0.36,1.57,5.28,1.5,27.9,29.4,32.79,1.79,50.7,30.6,17.89,2.1,0.6,11.52,233,0.44
17/11/2024 19:00,977.8,25.29,2.5,0.75,1.27,4.17,27.9,47.2,75,13.22,1.45,40,23.9,20.44,4.2,0,9.09,,
17/11/2024 20:00,978.1,25.52,6.47,1.09,9.38,23.7,57.1,57.1,114.2,2.63,10.01,68.5,19.3,22.41,5.9,0,35.55,97.6,0.71
17/11/2024 21:00,978.2,25.13,6.42,1.05,5.41,15.5,30.4,51.1,81.5,4.38,5.58,82.3,22.1,24.4,7.2,0,20.43,131.1,0.76
17/11/2024 22:00,978.2,24.36,5.75,0.96,3.99,12.01,23.6,47.1,70.7,3.22,4.62,76.9,22,26.26,5.5,0,19.11,148,0.77
17/11/2024 23:00,978.2,23.32,5.9,0.94,3.91,11.98,27,45.2,72.2,2.46,4.66,83.2,26.2,28.48,4.8,0,21.24,140.7,0.47
17/11/2024 24:00,978,22.92,4.6,0.87,2.58,8.38,24.7,44.1,68.8,3.37,3.11,106.9,28.5,29.8,4.4,0,15.68,121.1,0.45
18/11/2024 01:00,977.9,22.19,5.33,0.52,3.38,10,20.6,43.3,63.9,3.45,3.68,95.6,25.3,31.38,2.2,0,17.73,145.5,0.37
18/11/2024 02:00,977.8,21.73,4.41,0.34,2.38,7.57,30.7,43.9,74.6,2.6,2.83,83.9,30.6,32.21,0.2,0,14.36,144.5,0.38
18/11/2024 03:00,977.6,21.11,3.69,0.14,1.87,5.87,15.7,41.9,57.6,3.26,2.15,85,21.4,33.73,-0.5,0,10.39,132.8,0.34
18/11/2024 04:00,977.6,19.31,3.65,0.24,2.76,7.81,73.3,46.5,119.8,2.08,3.08,97.3,24.3,38.51,-0.3,0,10.94,92.5,0.3
18/11/2024 05:00,977.7,18.92,5.55,0.31,8.79,20.7,73,45.2,118.2,2.47,8.3,131,27,39.96,-0.1,0,21.71,140.9,0.28
18/11/2024 06:00,978,19.16,4.89,0.62,3.3,9.38,65.1,43.6,108.7,2.7,3.52,155.4,31.9,39.87,-0.4,0,13.89,107.5,0.33
18/11/2024 07:00,978.4,18.09,11.21,1.71,7.53,18.95,239.9,56.6,296.6,2.79,7.97,164.7,35,42.93,2.5,17.7,34.16,69.1,0.33
18/11/2024 08:00,978.8,20.12,12.95,2.57,9.17,23.12,256.8,62.1,318.9,2.15,9.34,191.6,41.7,41.55,3,92.7,39.06,65.7,0.28
18/11/2024 09:00,979.2,22.96,11.87,1.37,7.72,19.85,88.4,50.6,139,5.76,8.09,184.9,50.5,31.46,2.3,295.5,34.53,129.2,0.93
18/11/2024 10:00,979.3,24.51,5.8,0.56,2.05,5.99,19.2,34,53.2,15.1,2.2,168.7,50.8,28.12,1.8,348,11.36,117.6,0.83
18/11/2024 11:00,978.7,26.72,6.69,0.48,1.85,4.92,13.5,28.1,41.6,21.67,1.77,147,46.9,24.12,1.9,687.9,9.78,126.5,0.63
18/11/2024 12:00,978,28.55,2.97,0.33,2.48,7.47,8.3,21.1,29.3,30.55,2.78,103.9,38.9,21.09,1.8,803.2,12.95,154.1,0.95
18/11/2024 13:00,977.2,29.84,2.17,0.15,1.56,4.72,6.2,18.4,24.6,37.21,1.73,104,33.1,18.67,0.1,748.2,9.13,158.8,0.64
18/11/2024 14:00,976.7,31.07,1.6,0,1.25,3.78,4.3,14.1,18.4,40.88,1.33,83.7,31.9,16.51,-0.3,669.5,7.41,198.9,0.47
18/11/2024 15:00,976.5,31.55,,,,,,,,,,71.9,27.5,15.56,,497.4,,239.8,0.44
18/11/2024 16:00,976.5,31.12,1.26,0.07,1.67,4.64,3.5,15.4,18.9,39.72,1.72,67.5,28,16.12,2.4,268.7,7.67,251.6,0.32
18/11/2024 17:00,976.7,29.57,,0.11,,,2.2,17.2,19.4,31.08,,55.3,25.2,18.12,1.9,50.6,,268.2,0.73
18/11/2024 18:00,977,27.29,2.32,0.4,0.87,2.87,10.7,37.6,48.3,12.39,1,71.5,23.6,21.32,1.5,0.7,6.42,337.2,0.04
18/11/2024 19:00,977.5,26.42,5.87,1.27,6.96,17.53,121.3,71.9,193.2,2.33,7.24,72.4,17.9,20.73,3.3,0,25.06,101,0.4
18/11/2024 20:00,978,25.63,8.98,1.92,14.88,34.51,211.6,82.6,294.2,2.6,15.31,112.2,28.2,21.9,4,0,55.46,108.9,0.43
18/11/2024 21:00,978.3,25.84,9.45,1.59,14.36,34.33,117.4,62.7,180.1,3.05,15.15,161.3,39.3,21.96,3.9,0,50.26,148.5,0.56
18/11/2024 22:00,978.2,25.38,7.89,1.26,5.52,15.46,62,51,112.9,2.74,6.05,166,37.5,22.67,3.6,0,25.15,156.2,0.53
18/11/2024 23:00,978.1,25.05,7.46,1.01,5.03,14.47,61.2,47.2,108.4,2.55,5.72,130.8,36.9,23.16,2.9,0,25.92,146.3,0.7
18/11/2024 24:00,977.9,24.4,6,0.77,4.25,12.37,42.2,45.1,87.2,2.41,4.83,156.4,33.6,24.02,2.7,0,23.8,145,0.57
19/11/2024 01:00,977.8,23.29,4.63,0.76,3.33,10.55,32.1,41,73.1,2.66,3.89,142.4,38.2,26.34,1.7,0,19.64,116.3,0.44
19/11/2024 02:00,977.7,22.74,4.56,0.39,3.01,9.21,19.7,36.3,56,3.68,3.37,138.9,29.8,26.96,0.8,0,15.79,119.2,0.58
19/11/2024 03:00,977.6,21.76,3.47,0.15,1.73,5.33,5.3,30.8,36.1,6.73,1.96,123.3,30.1,28.43,0.5,0,10.08,92.2,0.49
19/11/2024 04:00,977.5,20.18,2.41,0.1,2.53,8.02,4.9,30.9,35.8,5.14,2.98,86,29.5,31.49,0.4,0,16.31,73.4,0.33
19/11/2024 05:00,977.9,20.09,2.12,0.18,1.4,4.71,8.2,30.7,38.9,4.01,1.69,79.8,26.6,32.21,0.3,0,8.73,93.9,0.27
19/11/2024 06:00,978.4,19.08,3.15,0.4,2.32,7.46,43.9,35.7,79.6,2.46,2.82,79.4,31.1,34.94,0.7,0,13.59,94.9,0.36
19/11/2024 07:00,978.6,19.81,6.36,1.02,3.82,11.85,82.3,39.6,121.9,2,4.69,67.2,25.6,33.16,1.6,16.2,23.29,111.7,0.5
19/11/2024 08:00,979,21.45,6.88,1.09,3.33,10.15,55.5,38.4,93.9,3.83,3.99,68.8,24,29.44,1.9,102.6,18.72,133.4,0.59
19/11/2024 09:00,979.4,23.56,5.22,0.85,2.05,6.64,31.7,34.6,66.4,8.09,2.5,96.3,28.5,25.39,1.9,303.1,13.47,145.2,0.87
19/11/2024 10:00,979.7,25.62,5.26,0.72,1.88,5.7,25.4,33.8,59.2,12.56,2.11,124.6,42.5,22.35,1.8,353.2,12.34,193.7,0.69
19/11/2024 11:00,979.3,27.79,4.6,0.62,2.14,6.19,20.3,34.6,54.9,15.93,2.28,109.7,46.8,19.91,1.7,661.9,12.24,257.8,0.58
19/11/2024 12:00,978.7,29.66,2.78,0.32,1.44,4.44,8.5,16.7,25.2,30.22,1.65,116.4,34.5,16.74,1.7,786.1,9.7,240.8,1.35
19/11/2024 13:00,977.9,30.46,1.7,0.19,2.75,7.4,5.6,12.6,18.3,36.45,2.49,108.6,33.2,15.65,0.8,746.2,11.4,237.7,1.4
19/11/2024 14:00,977.4,31.66,1.74,0.16,1.96,6.49,4.1,12.5,16.6,39.28,2.29,84,31.7,14.49,0.7,668.9,10.59,209.8,0.7
19/11/2024 15:00,977.2,31.51,1.64,0.21,3.21,9.13,3.2,11.7,15,39.6,3.23,98.8,27.9,14.41,0.9,508.9,12.62,243.6,1.16
19/11/2024 16:00,977.1,31.1,1.37,0.17,2.46,5.85,2.4,9.8,12.2,41.03,2.1,66.5,26.9,14.74,0.9,290.7,9.4,250.5,0.61
19/11/2024 17:00,977.3,29.44,1.3,0.22,0.65,2.22,1.9,12.5,14.4,35.98,0.76,61.2,30.2,16.86,0.8,45.2,4.83,283.4,0.39
19/11/2024 18:00,977.7,27.2,2.4,0.44,1,3.66,5.9,38.4,44.3,9.25,1.29,69.8,24.5,19.76,0.6,0.6,8.07,266.9,0.36
19/11/2024 19:00,978.1,26.52,4.28,0.72,1.61,5.74,40.8,50,90.8,2.36,2.11,74.8,22.2,20.8,2.1,0,13.37,119.8,0.11
19/11/2024 20:00,978.6,26.87,8.06,1.55,11.95,28.18,134.9,62.5,197.5,2.34,12.36,74.2,19.7,20.27,4,0,40.45,127.7,0.59
19/11/2024 21:00,978.8,26.53,6.87,0.96,5.86,16.48,,,,2.44,6.69,140.1,30.1,20.19,3.9,0,24.7,153,0.69
19/11/2024 22:00,978.9,25.69,6.82,0.8,4.66,13.49,,,,2.04,5.31,123.5,32.9,20.98,2.6,0,23.48,139,0.62
19/11/2024 23:00,978.9,25.01,5.14,0.75,3.02,9.69,,,,1.79,3.72,135.9,34.4,21.34,2.2,0,20.15,132.2,0.53
19/11/2024 24:00,978.6,24.53,4.95,0.71,2.55,8.37,,,,2.47,3.21,166.6,35.3,21.6,2,0,15.96,146.4,0.83
20/11/2024 01:00,978.5,24.14,3.87,0.48,1.74,6.01,,,,2.97,2.2,143.9,31.5,21.85,1.9,0,11.6,148,0.72
20/11/2024 02:00,978.3,23.28,2.88,0.21,1.82,6.06,,,,2.99,2.1,134.3,34.4,23.2,1,0,11.64,172.5,0.27
20/11/2024 03:00,978.4,21.39,3.31,0.26,2.4,7.65,,,,2.39,2.83,112.4,24.1,27.34,0.8,0,11.75,82.7,0.21
20/11/2024 04:00,978.4,20.22,6.63,0.46,5.99,14,,,,1.89,4.57,110.9,23.3,29.85,1.2,0,23.75,,
20/11/2024 05:00,978.5,19.43,7.7,0.44,9.34,18.94,,,,2.15,4.42,114.2,28.1,31.51,1.2,0,26.37,,
20/11/2024 06:00,979,18.83,13.7,0.65,11.41,25.99,,,,2.23,7.93,150.6,34.4,32.78,1.9,0,21.79,79,0.3
20/11/2024 07:00,979.6,19.62,10.87,0.96,10.32,23.8,,,,2.28,9.58,155.2,34.8,30.8,4.5,16,23.36,55.5,0.17
20/11/2024 08:00,980.2,21.19,8.63,1.12,6.58,16.89,,,,2.47,6.41,171.2,44.2,29.69,5.7,90,25.04,25.4,0.29
20/11/2024 09:00,980.5,23.36,5.45,0.78,3.23,9.47,,,,2.49,3.6,196.8,47.9,25.84,4.7,290.2,14.92,297.4,0.25
20/11/2024 10:00,980.4,25.31,5.06,0.77,2.47,7.71,,,,4.68,2.99,223.1,52.2,23.4,3.2,346.7,14.5,275.9,0.61
20/11/2024 11:00,979.9,27.68,4.63,0.65,2.67,7.35,,,,8.89,2.85,202.9,57.3,19.13,2.6,668.4,13.74,282.4,0.63
20/11/2024 12:00,979.1,29.1,3.19,0.31,1.71,4.62,15.2,31.2,46.4,21.83,1.74,162.5,45.7,16.36,2.2,774.9,8.86,268.1,0.82
20/11/2024 13:00,978.3,30.64,3.08,0.26,1.91,5.67,14.5,31.8,46.3,24.51,2.11,124.5,40.7,14.43,1.3,726.3,12.09,181,0.42
20/11/2024 14:00,977.7,30.69,2.34,0.22,1.81,5.61,,,,31.13,2.03,97.3,42.9,14.31,1.6,639.3,11.01,149.7,0.67
20/11/2024 15:00,977.4,30.54,1.67,0.04,1.01,3.08,,,,37,1.11,99.4,31.1,14.5,2,490.2,6.73,128.8,0.91
20/11/2024 16:00,977.4,29.62,1.39,-0.05,0.83,2.42,,,,35.96,0.86,89,30.2,15.14,2.5,279.7,4.34,80.2,1.1
20/11/2024 17:00,977.7,28.37,1.48,0.09,1.31,4.03,,,,22.26,1.39,75.3,21.4,15.9,2.5,41.6,6.28,96.3,0.9
20/11/2024 18:00,977.9,27.43,3.93,0.48,5.75,15.78,,,,5.28,6.15,63.3,21.9,16.58,2.8,0.5,22.08,97.8,0.87
20/11/2024 19:00,978.4,26.75,6.65,0.81,9.81,24.36,52.9,49.6,102.5,1.89,10.24,76.8,16.3,16.56,4,0,33.52,97.8,0.94
20/11/2024 20:00,978.7,25.44,8.71,1.19,11.06,27.63,104.3,54.8,159.1,2.25,11.74,88,27.5,18.11,5.8,0,39.57,93.1,0.57
20/11/2024 21:00,978.8,23.97,8.71,1.58,13.52,31.41,156.9,59.2,216.1,2.24,14.03,114.2,28.8,20.08,10.8,0,41.7,104.1,0.44
20/11/2024 22:00,978.8,23.09,10.03,1.75,16.84,39.44,191.2,60.6,251.8,2.44,18.64,163.4,41.9,21.76,13.9,0,51.36,98.1,0.39
20/11/2024 23:00,978.9,23.91,8.32,0.86,10.88,25.63,49.1,42.9,92,3,11.08,183.5,51.3,19.5,7.6,0,34.73,120.5,0.72
20/11/2024 24:00,979.1,23.14,6.88,0.55,2.98,9.06,14.3,37.4,51.7,3.28,3.34,142.6,41.6,20.28,3.9,0,13.02,125.5,0.6
21/11/2024 01:00,979.1,21.1,4.64,0.65,3.26,9.73,56.8,41.1,97.8,3.03,3.63,128.4,42.8,23.83,3.3,0,14.27,81.2,0.38
21/11/2024 02:00,978.8,19.81,4.7,0.24,7.63,20.26,43.5,40.1,83.5,2.68,7.61,98.7,39.8,26.19,3.1,0,22.51,88.2,0.44
21/11/2024 03:00,978.6,20.14,2.47,0.09,3.7,10.52,23,39.6,62.6,2.84,3.92,113.2,29.1,25.9,3.5,0,13.05,97.2,0.38
21/11/2024 04:00,978.8,18.52,3.77,0.09,5.78,13.08,60.5,47.4,107.9,2.43,3.85,93.6,31.3,29.37,4.9,0,15.81,86.1,0.3
21/11/2024 05:00,978.8,18.57,3.78,0.11,5.92,14.23,36.1,42.2,78.4,2.85,3.35,113.9,35.1,30.18,6.3,0,14.92,102.4,0.28
21/11/2024 06:00,979.2,17.58,5.58,0.52,6.36,15.47,151.9,53.8,205.6,2.42,5.82,102.5,32.8,32.83,6.6,0,19.84,73.6,0.29
21/11/2024 07:00,979.6,17.39,7.12,1.69,9.69,22.31,271.2,61.6,332.8,2.48,9.65,135.4,36,34.42,7.6,15,29.98,69.1,0.3
21/11/2024 08:00,980.1,19.71,9.93,1.7,9.81,23.62,177.8,61.1,238.9,2.8,9.41,170.3,45.3,30.6,11.6,91.4,38.15,82.7,0.44
21/11/2024 09:00,980.4,23.16,6.13,0.98,10,21.24,97.3,60.8,158,4.23,8.67,173.1,51.8,22.47,21.9,312.7,24.96,130.7,0.86
21/11/2024 10:00,980.3,24.78,4.87,0.43,3.6,9.07,16.3,30.4,46.6,18.58,3.4,186.6,65.6,19.62,10.3,327.7,12.29,135.5,1.37
21/11/2024 11:00,980,26.39,3.24,0.26,1.2,3.9,8.1,17.3,25.4,28.47,1.28,161.9,56.6,17.85,4.4,696.5,6.87,145.3,1.62
21/11/2024 12:00,979.2,27.43,1.76,0.11,0.85,2.96,8.4,18,26.4,30.83,1.02,142.7,42.8,16.56,2.9,818.6,5.51,137.7,1.25
21/11/2024 13:00,978.5,28.45,1.54,0.09,0.59,2.03,6.1,13.8,19.9,35.33,0.7,114.4,35.9,14.47,1.7,777.4,4.74,143.1,1.34
21/11/2024 14:00,978,28.97,1.52,0.01,0.66,2.33,4.2,10.7,14.9,37.75,0.79,90.4,33.7,12.56,1.4,681.8,5.33,118.9,0.91
21/11/2024 15:00,977.9,28.87,1.12,0.03,0.55,1.87,3.1,9.9,12.9,40.56,0.64,63,24,12.38,1.3,522.9,3.75,121.6,0.93
21/11/2024 16:00,977.8,28.48,1.08,0.06,0.4,1.33,2.8,12,14.9,38.1,0.47,49.5,26.9,12.13,1.5,303.3,3.04,121.8,0.77
21/11/2024 17:00,978,27.02,1.7,0.19,1.21,4.05,3.1,27.1,30.1,25.02,1.41,35.2,18.8,13.67,3.8,40.6,6.99,97.9,0.8
21/11/2024 18:00,978.4,25.62,2.99,0.46,2.49,7.91,22.3,45.2,67.5,10.59,2.9,54.6,13.8,15.94,5.7,0.5,12.78,95.2,0.61
21/11/2024 19:00,978.9,24.28,6.44,1.06,11.07,27.22,99.2,61.9,161.1,2.23,11.53,60.1,13.4,18.2,6.1,0,36.23,90.8,0.51
21/11/2024 20:00,979.3,23.5,8.2,1.36,16.69,38.5,183.3,68.7,252,2.66,18.33,106.1,20.8,17.99,9.2,0,41.9,83.8,0.55
21/11/2024 21:00,979.4,23.35,7.17,0.83,14.62,34.1,113.6,58.1,171.7,2.01,15.32,166.2,31.7,16.62,7.9,0,35.87,93.5,0.65
21/11/2024 22:00,979.5,21.97,7.26,1.13,11.93,27.79,120.3,56.1,176.4,2.52,12.24,186.4,37.9,18.66,11.7,0,34.94,85.9,0.32
21/11/2024 23:00,979.6,21.16,9.96,1.76,12.38,28.43,187.7,58.8,246.5,2.79,12.47,169.5,38.1,20.6,14.6,0,40.47,105.5,0.26
21/11/2024 24:00,979.6,20.58,10.42,1.66,12.04,27.34,245.7,64.2,309.9,2.42,11.1,188.2,45.8,21.43,11.8,0,37.03,71.2,0.37
22/11/2024 01:00,979.4,19.66,10.07,1.73,14.1,30.05,237.7,60.5,298.1,2.38,13.05,189.3,46.6,23.3,8.9,0,35.94,75.8,0.3
22/11/2024 02:00,979.1,19.24,8.65,1.24,14,29.28,215.6,58,273.6,2.7,12.64,195.3,48.4,24.13,5.6,0,36.83,93.4,0.34
22/11/2024 03:00,979.1,18.9,7.96,0.97,10.67,23.44,180.1,53.7,233.8,2.26,9.53,193.4,56.7,25.24,3.9,0,29.7,80.3,0.32
22/11/2024 04:00,979,17.98,6.89,0.74,12.12,24.81,172.3,54,226.4,1.96,10.9,185.3,52,26.67,3.1,0,27.08,65.4,0.29
22/11/2024 05:00,979.1,17.86,6.31,0.5,9.09,20.14,130.6,48.4,179.1,2.29,7.16,192.2,46.3,26.92,2.6,0,21.53,96.2,0.34
22/11/2024 06:00,979.5,17.18,5.75,0.6,8.18,19.2,158.5,52.4,210.9,2.31,7.37,163.9,44.5,28.69,3.5,0,23.03,110.7,0.22
22/11/2024 07:00,979.9,17.18,5.28,0.84,10.23,22.36,201.7,56.3,258,2.15,8.63,146.2,47.8,30.58,6.2,14.6,23.87,83,0.47
22/11/2024 08:00,980.6,19.05,7.13,1.01,11.91,26.05,206.2,60.2,266.4,2.96,11.02,158.1,56.4,31,8.9,100.2,28.35,70.1,0.27
22/11/2024 09:00,981.2,23.19,6.19,0.85,9.32,20.92,80.6,58.5,139.1,4.79,8.07,180.3,62.6,19.93,8.2,308.8,22.44,137.1,0.93
22/11/2024 10:00,981.6,24.84,4.53,0.25,3.08,8.38,7.2,21.8,28.9,27.89,3.1,149.7,72.9,18.13,7.7,344.2,11.48,134.1,1.08
22/11/2024 11:00,981.2,26.18,2.13,0.12,1.29,3.77,5.4,17.9,23.2,36.93,1.18,100.4,59.8,17.53,8.8,700.8,5.12,121.3,0.98
22/11/2024 12:00,980.4,27.01,2.83,-0.04,1.19,3.27,5,15.4,20.4,37.78,1.14,100.1,45.8,16.78,20.5,804.8,6.02,130.3,1.5
22/11/2024 13:00,979.6,27.83,1.33,-0.05,0.54,1.52,3,8.1,11.1,42.69,0.53,70.4,38.7,16.36,10.4,748.4,3.2,126.1,1.09
22/11/2024 14:00,979.1,28.4,1.09,-0.01,0.47,1.6,2.3,7.7,10,45.15,0.54,46.6,35.1,16.03,5.5,605.9,3.66,113.9,0.85
22/11/2024 15:00,978.8,28.08,1.11,0.06,0.54,1.75,2.3,11.2,13.5,42.51,0.6,52.9,30.2,15.97,6.1,405.9,2.86,105.9,1
22/11/2024 16:00,979,27.5,1.27,0.05,0.8,2.52,2,14.6,16.5,39.98,0.86,54.7,22,16.65,3.9,190.5,3.96,100.5,1.09
22/11/2024 17:00,979.5,26.75,1.34,0.07,1.6,5.06,1.9,21.6,23.5,29.49,1.72,56.5,24.6,16.93,2.6,48.9,6.14,84.1,0.89
22/11/2024 18:00,979.9,25.56,2,0.16,2.68,6.41,6.3,36.7,43,13.08,2.12,74.5,24,18.52,2.7,0.3,5.57,86.2,0.65
22/11/2024 19:00,980.5,24.89,2.74,0.13,3.33,9.09,11.4,25.9,37.3,25.35,3.24,91.2,21,24.03,2.5,0,9.04,55.8,1.24
22/11/2024 20:00,980.9,24.12,1.69,0.09,0.58,2.01,1.2,16.6,17.8,33.62,0.68,108.6,29.1,32.31,1.7,0,4.45,58.6,1.4
22/11/2024 21:00,981,23.42,2.1,0.17,0.63,2.17,0.9,17.8,18.6,36.99,0.74,115.2,27.4,34.94,2.1,0,4.91,58.6,1.26
22/11/2024 22:00,981,22.89,1.82,0.09,0.53,1.65,1.1,16.4,17.5,37.9,0.57,113,24.9,36.91,2.7,0,3.94,60.3,1.17
22/11/2024 23:00,981.1,22.22,2.24,0.09,0.58,1.9,1.2,18.7,19.9,32.69,0.66,102.6,38.3,39.5,2.1,0,5.46,55.2,1.03
22/11/2024 24:00,981,21.38,5.71,0.09,1.13,3.79,1.3,18.3,19.6,28.97,1.27,101.8,32.4,41.77,1.8,0,16.33,50.5,0.77
23/11/2024 01:00,981,20.49,1.44,0.36,0.41,1.31,0.7,10.4,11.2,35.91,0.45,73.8,23.5,45.53,3.1,0,3.44,50,0.89
23/11/2024 02:00,980.7,20.04,1.26,0.46,0.38,1.22,1.1,12.7,13.8,32.76,0.43,74.2,24.9,47.42,1.7,0,2.94,45.5,0.6
23/11/2024 03:00,980.5,19.56,1.65,0.19,0.56,1.86,0.5,12,12.5,31.61,0.63,59,23.4,48.09,1.3,0,3.98,73.1,0.49
23/11/2024 04:00,980.6,18.58,0.92,0.2,0.23,0.75,0.5,10.8,11.3,29.86,0.29,39.7,21.8,48.04,1.8,0,2,49.2,0.43
23/11/2024 05:00,980.9,18.23,0.79,0.21,0.24,0.78,0.6,12.5,13.1,27.2,0.29,39.3,16,43.75,2.1,0,1.87,57,0.44
23/11/2024 06:00,981.8,18.33,1.12,0.28,0.33,1.07,6.4,33.9,40.3,8.85,0.38,43.5,12.1,41.71,3.3,0,2.63,45.4,0.4
23/11/2024 07:00,982.2,17.99,1.76,0.34,0.55,1.86,15,41.7,56.8,3.79,0.65,57.5,18.6,36.02,12.5,20.4,4.53,54.8,0.33
23/11/2024 08:00,982.5,19.1,1.69,0.37,0.44,1.59,9.9,32.7,42.6,11.32,0.59,67.8,13.5,30.82,12.4,83,4.17,38.9,0.6
23/11/2024 09:00,983.1,20.42,1.59,0.42,0.52,1.66,15.5,32,47.4,12.02,0.58,52.2,17.9,27.1,14.6,256.2,3.65,24.4,0.69
23/11/2024 10:00,983.2,21.5,1.48,0.4,0.67,2.21,11.6,24.5,36.1,20.01,0.73,90.1,26.1,26.17,10.8,353,3.65,7.1,0.76
23/11/2024 11:00,982.4,22.41,1.42,0.42,0.61,1.85,9.6,22.4,32,24.17,0.61,131.1,32.3,25.09,10.7,607,3.16,50.7,0.85
23/11/2024 12:00,981.8,23.89,1.38,0.27,0.55,1.65,8.4,21.1,29.5,26.38,0.59,150.6,35.5,23.08,8,654.1,3.31,38.7,0.74
23/11/2024 13:00,981.2,25.16,1.3,0.26,0.6,1.8,9,23.7,32.7,24.04,0.62,119.6,27.7,21.13,5.8,581.8,3.66,14.4,0.55
23/11/2024 14:00,980.3,25.24,1.31,0.35,0.53,1.61,9.9,27.9,37.8,19.88,0.55,118.9,19.7,21.42,6.9,412.7,3.32,44.5,0.86
23/11/2024 15:00,980.2,25.29,1.2,0.36,0.58,1.83,7,26.9,33.9,20.11,0.63,102.5,22.9,22.18,10.3,254.3,3.38,50.1,0.72
23/11/2024 16:00,980,25.02,1.45,0.36,0.55,1.73,7.4,29.8,37.2,17.23,0.6,94.8,25,23.06,15.6,150.6,3.66,45.3,0.75
23/11/2024 17:00,980.2,24.46,2.08,0.46,1.77,5.8,8.4,36.7,45.1,11.25,2.06,97.6,18,24,21.8,47.9,9.27,39.9,0.6
23/11/2024 18:00,980.6,23.66,1.91,0.47,1.27,4.56,11,42.4,53.5,6.54,1.6,123.1,13.4,25.08,27.4,0.4,6.42,19.7,0.36
23/11/2024 19:00,980.9,23.44,2.97,0.68,1.4,4.68,43.1,49,92,2.46,1.61,111.3,20.8,25.68,27.4,0,9.48,42.4,0.43
23/11/2024 20:00,981.2,23.91,3.52,0.54,1.65,5.54,8.6,40.3,48.9,8.16,1.93,122.5,25.5,23.23,10.9,0,10.08,57.2,0.7
23/11/2024 21:00,981.1,23.4,2.53,0.36,1.08,3.64,2.2,24.3,26.6,21.64,1.26,114.6,20.9,24.33,5.9,0,7.13,60.1,1.2
23/11/2024 22:00,981.5,22.39,1.96,0.32,0.7,2.31,1.6,19.9,21.5,24.67,0.78,94.5,17.6,25.82,4.8,0,4.95,56,0.79
23/11/2024 23:00,981.1,21.64,2.09,0.3,1.03,3.34,1.7,25.3,26.9,20.28,1.16,77.8,26.6,26.3,4.9,0,5.23,76.5,0.96
23/11/2024 24:00,980.6,20.68,2.01,0.23,1.06,3.26,0.8,17.4,18.2,29.23,1.05,67,23.9,28.08,5.1,0,3.57,64.7,1.13
24/11/2024 01:00,980.5,19.65,1.3,0.3,0.38,1.18,0.8,19.3,20,26.06,0.41,59.7,17.3,29.93,2.6,0,2.77,90.3,0.42
24/11/2024 02:00,980.1,18.63,1.26,0.22,1.05,2.95,0.7,18.5,19.2,25.79,1,54.2,12.4,32.39,1.7,0,4.74,96.7,0.26
24/11/2024 03:00,980.2,18.36,1.16,0.19,0.77,2.35,0.9,22.9,23.7,23.52,0.82,86.5,18.9,33.77,1.6,0,3.8,96.7,0.3
24/11/2024 04:00,980,18.61,1.49,0.25,0.78,2.63,1.3,28.3,29.6,16.75,0.91,78.6,14.5,33.78,1.7,0,5.85,106.1,0.41
24/11/2024 05:00,980.2,19.08,2,0.27,1.35,4.46,4.4,40.8,45.2,6.89,1.57,76,19.9,32.06,3.4,0,8.1,153.6,0.24
24/11/2024 06:00,980.4,17.97,3.31,0.57,1.48,4.7,41.2,47,88.3,3.8,1.66,47.4,26.7,35.59,6.1,0,8.33,107.1,0.31
24/11/2024 07:00,980.8,19.02,5.87,0.87,4.31,12,65.5,49.7,115.2,2.31,4.38,69.5,35,33.25,7.2,21.7,19.88,157,0.31
24/11/2024 08:00,980.7,20.04,5.74,0.98,2.52,8.11,33.5,45.1,78.6,3.81,3.1,89.4,24.7,31.07,5.8,53.5,14.01,132.5,0.69
